Morph-lemma,Morph-inflection
affiche,affiche
accusation,accusations
parfaitement,parfaitement
autonomie,autonomie
écart,écart
disposer,dispose
emploi,emplois
syndicat,syndicats
conscience,conscience
concurrence,concurrence
système,systèmes
interdire,interdit
salaire,salaire
amateur,amateurs
existence,existence
absolument,absolument
logique,logique
récupérer,récupérer
œil,œil
outre,Outre
gramme,G
épouse,épouse
engager,engagé
bénéficier,bénéficier
dr,Dr
forêt,forêt
bel,bel
fournir,fournir
réussite,réussite
chance,chances
fonction,fonctions
interview,interview
œuvre,œuvres
covid,Covid
vidéo,vidéos
mari,mari
professionnel,professionnelle
métier,métier
crime,crimes
complet,complète
tel,telles
respecter,respecter
appareil,appareil
dehors,dehors
interdiction,interdiction
complet,complet
réaction,réaction
inviter,invité
peau,peau
sportif,sportif
ménage,ménages
voter,voter
bien,biens
pilote,pilote
espace,espaces
filet,filet
individu,individus
style,style
tirer,tiré
vouloir,voulons
sembler,semblent
durer,Durant
suffire,suffit
trouver,trouvent
rejoindre,rejoint
priver,privés
scientifique,scientifiques
essence,essence
smartphone,smartphone
quartier,quartiers
là,Là
voilà,voilà
stratégique,stratégique
pont,pont
suffisamment,suffisamment
outil,outils
formation,formations
vieux,vieux
délai,délai
lance,lance
automne,automne
fort,fortes
fer,fer
continuer,continuent
conduire,conduit
pause,pause
lien,liens
saison,saisons
partager,partager
revenir,revenu
financier,financiers
spécial,spéciale
installation,installation
plateforme,plateformes
incroyable,incroyable
considérer,considéré
accepter,accepté
classe,classes
obligatoire,obligatoire
te,te
appareil,appareils
déclaration,déclarations
spécialiste,spécialiste
hôpital,hôpitaux
calendrier,calendrier
nommer,nommé
généralement,généralement
intérieur,Intérieur
tombe,tombe
réalisation,réalisation
démocratique,démocratique
est,Est
gros,grosse
pied,pieds
parlementaire,parlementaire
récit,récit
présent,présente
vérité,vérité
écologique,écologique
passager,passagers
avion,avions
apparition,apparition
équipement,équipements
partisan,partisans
social,sociales
route,routes
terroriste,terroristes
expliquer,expliquer
déposer,déposé
caractère,caractère
profiter,profité
actif,actifs
priver,privée
imposer,imposé
manquer,manqué
rare,rares
lecture,lecture
olympique,olympique
champ,champ
constater,constate
connaître,connue
débat,débats
français,françaises
mobile,mobile
tout,Toutes
distribution,distribution
viser,vise
offre,offres
compétence,compétences
match,matches
goût,goût
parler,parlé
essayer,essayer
comportement,comportement
aller,allant
central,central
piste,piste
message,messages
naître,né
lion,Lions
valoir,vaut
adopter,adopté
constater,constater
condition,condition
explosion,explosion
endroit,endroits
territoire,territoires
évoqu,évoque
lequel,lesquels
cancer,cancer
forcément,forcément
diplomatie,diplomatie
terminer,terminer
plateau,plateau
débuter,débuté
festival,Festival
enquêteur,enquêteurs
limiter,limiter
vendre,vendre
concerner,concernés
unité,unités
frapper,frappé
silence,silence
voisin,voisin
scrutin,scrutin
froid,froid
québécois,québécois
adaptation,adaptation
missile,missiles
marquer,marquer
roman,roman
agent,agent
moteur,moteur
alcool,alcool
conseil,conseils
lequel,lesquelles
restaurant,restaurant
document,document
dérouler,déroule
pouvoir,pouvant
humain,humaine
quasiment,quasiment
humanitaire,humanitaire
attendre,attendant
front,front
voici,Voici
souhaiter,souhaitent
sixième,sixième
fondation,Fondation
investisseur,investisseurs
mettre,mettant
pouvoir,puissent
assurance,assurance
cherche,cherche
lorsque,Lorsque
pourquoi,Pourquoi
déclarer,déclare
enfance,enfance
température,température
européen,européennes
banque,banques
déchet,déchets
quarantaine,quarantaine
producteur,producteurs
partage,partage
sauf,sauf
plan,plans
libération,libération
effectuer,effectuer
lieux,lieux
conducteur,conducteur
plateforme,plateforme
rester,restera
mérite,mérite
alimentaire,alimentaires
épidémie,épidémie
empêcher,empêcher
reconnaissance,reconnaissance
aimer,aime
maître,maître
instruction,instruction
compliquer,compliqué
vainqueur,vainqueur
enjeu,enjeu
constituer,constitue
syndicat,syndicat
résident,résidents
chez,Chez
présentation,présentation
couleur,couleur
remporter,remporter
nom,noms
palais,palais
circonscription,circonscription
comité,Comité
certaine,certaine
près,Près
falloir,fallu
personnalité,personnalités
spécial,spécial
carburant,carburant
dangereux,dangereux
notre,Nos
culturel,culturel
dirigeant,dirigeant
partager,partagé
interne,interne
installer,installé
constat,constat
falloir,faudrait
frère,frères
the,the
saluer,salué
justement,justement
influence,influence
milliard,milliard
avoir,avions
outil,outil
solide,solide
réagir,réagi
star,star
élément,élément
k,K
lier,liée
opinion,opinion
arriver,arrivent
premier,Première
chercheur,chercheurs
sœur,sœur
adjoint,adjoint
manche,manche
répondre,répond
africain,africaine
québec,Québec
légèrement,légèrement
disparition,disparition
dire,disent
normal,normal
remise,remise
revoir,revoir
transformation,transformation
duel,duel
vivre,vivent
élevé,élevés
technologie,technologies
connaissance,connaissance
écriture,écriture
cuisine,cuisine
ambition,ambition
vladimir,Vladimir
avoir,aurez
agricole,agricole
vaste,vaste
dose,dose
tableau,tableau
matinée,matinée
accompagner,accompagner
communauté,communautés
automobile,automobile
malheureusement,malheureusement
gouverneur,gouverneur
adversaire,adversaire
mettre,mettent
passion,passion
trouver,trouvait
tenue,tenue
proposition,propositions
attente,attentes
idé,idée
vendre,vendu
autre,Autre
venir,venait
naissance,naissance
africain,africains
taire,tu
envoyer,envoyer
intéressant,intéressant
riche,riche
adversaire,adversaires
agence,Agence
geste,geste
situation,situations
effort,effort
long,longues
encontre,encontre
municipalité,municipalité
détail,détail
pluie,pluie
domaine,domaines
possible,possibles
amende,amende
transfert,transfert
licence,licence
battre,battre
radio,radio
mouvement,mouvements
conservateur,conservateur
autorité,autorité
adulte,adultes
google,Google
chasse,chasse
soutenir,soutient
euro,euro
ambassadeur,ambassadeur
sondage,sondage
album,album
chanson,chanson
talent,talent
pouce,pouces
tourisme,tourisme
canadien,canadienne
quantité,quantité
auparavant,auparavant
accessible,accessible
conséquence,conséquence
finir,finir
acteur,actrice
billet,billets
expression,expression
ne,Ne
à,Aux
auquel,auquel
nation,nation
mur,mur
scolaire,scolaires
papier,papier
pouvoir,pouvoirs
parfaire,parfait
mariage,mariage
ensuite,Ensuite
trentaine,trentaine
régional,régionale
sentir,sent
savoir,savent
mentionner,mentionné
provenance,provenance
progression,progression
service,Service
montréal,Montréal
suivre,suit
migrant,migrants
agriculture,agriculture
franchise,franchise
médaille,médaille
terroriste,terroriste
israélien,israélienne
livraison,livraison
blessure,blessure
f,F
rapporter,rapporté
installation,installations
montrer,montrent
bénévole,bénévoles
vraie,vraie
venir,venue
mettre,mises
bruit,bruit
tournée,tournée
mobilité,mobilité
club,Club
rester,resté
soi,soi
terre,terres
récent,récente
précédent,précédente
application,applications
maintenant,Maintenant
quête,quête
allié,alliés
ballon,ballon
n,N
vouloir,voulais
figurer,figure
voter,voté
aide,aides
voyageur,voyageurs
efficacité,efficacité
paiement,paiement
coupe,coupe
préfecture,préfecture
podium,podium
accepter,accepter
salarier,salariés
guerre,Guerre
retirer,retirer
twitter,Twitter
résolution,résolution
citoyen,citoyen
gare,gare
aérien,aérienne
lier,lié
cible,cible
soumettre,soumis
jaune,jaune
sexuel,sexuelles
amélioration,amélioration
consister,consiste
attaquant,attaquant
finance,finances
interpeller,interpellé
homologue,homologue
etat,Etats
demi,demi
bonheur,bonheur
enseignement,enseignement
international,internationaux
spectacle,spectacles
contrat,contrats
réponse,réponses
loi,lois
défaut,défaut
facture,facture
décider,décide
rentrer,rentrer
pdg,PDG
crime,crime
immobilier,immobilier
salon,salon
mission,missions
masse,masse
immigration,immigration
sou,Sous
juge,juges
corruption,corruption
piste,pistes
reconnaître,reconnaître
annoncer,annoncer
expert,expert
originaire,originaire
réserve,réserve
toujours,Toujours
b,B
suspension,suspension
arrestation,arrestation
artistique,artistique
fermer,fermé
remplacer,remplacer
Quatre,Quatre
profondeur,profondeur
servir,servi
avancer,avancer
réaliser,réalisée
voir,vois
bureau,bureaux
course,courses
coach,coach
canadien,canadien
alimentation,alimentation
représenter,représentent
insister,insisté
certes,certes
tâche,tâche
animal,animal
court,courte
fête,fêtes
financier,financières
partenaire,partenaire
volet,volet
accord,accords
recette,recettes
arabe,arabe
s,S
génération,générations
intervenir,intervenir
vaccin,vaccins
conduite,conduite
documentaire,documentaire
suprême,suprême
inverse,inverse
faciliter,faciliter
actualité,actualité
publier,publiée
prime,prime
portée,portée
secret,secret
aller,allé
clé,clé
attaqu,attaque
dire,disait
affronter,affronter
arbre,arbres
reconnaître,reconnaît
voici,voici
maison,Maison
glace,glace
ajouter,ajoutant
arriver,arrivés
divers,diverses
humour,humour
souvenir,souvenir
primaire,primaire
décrire,décrit
arrondissement,arrondissement
assistance,assistance
contribution,contribution
difficulté,difficulté
devoir,dois
conserver,conserver
scène,scènes
baisser,baisser
émotion,émotion
très,Très
peu,Peu
vide,vide
heure,H
gendarmerie,gendarmerie
ultime,ultime
charger,chargée
ajouter,ajoute
accorder,accordé
individu,individu
caméra,caméra
approvisionnemer,approvisionnement
maintien,maintien
chien,chien
investir,investir
espagnol,espagnol
avantage,avantages
attirer,attirer
policier,policier
réussir,réussir
législatif,législatives
reprendre,reprend
transformer,transformer
réflexion,réflexion
diffusion,diffusion
bleu,bleu
demander,demandent
terrorisme,terrorisme
session,session
promettre,promet
recul,recul
restauration,restauration
tuer,tués
appartement,appartement
réellement,réellement
fonctionner,fonctionne
témoin,témoins
tennis,tennis
athlète,athlètes
aussi,Aussi
vendredi,Vendredi
définitivement,définitivement
composer,composé
tenir,tenue
excellent,excellent
acquisition,acquisition
moderne,moderne
collection,collection
propriété,propriété
séquence,séquence
coupable,coupable
portable,portable
commun,commune
étoile,étoiles
ère,ère
contribuer,contribuer
attendre,attendue
différent,différent
commenter,commenté
national,National
surprendre,surpris
énergie,énergies
prévision,prévisions
donald,Donald
financer,financer
mon,Ma
pousser,poussé
perte,pertes
séjour,séjour
danse,danse
pologne,Pologne
annuel,annuel
donner,donnent
plage,plage
révéler,révèle
effectivement,effectivement
crédit,crédit
chanteur,chanteur
console,console
déjà,Déjà
degré,degrés
boîte,boîte
devoir,devaient
équilibre,équilibre
statistique,statistiques
convaincre,convaincre
précisément,précisément
espérer,espérer
aucun,Aucun
néanmoins,Néanmoins
canton,canton
démission,démission
israélien,israélien
décret,décret
village,villages
positif,positifs
victoire,victoires
accompagner,accompagné
âgé,âgés
fait,faites
reste,Reste
rassemblement,rassemblement
duo,duo
boulevard,boulevard
commercial,commercial
nul,nul
formule,formule
annoncer,annoncée
prolongation,prolongation
perspective,perspective
occupation,occupation
majeur,majeure
commande,commandes
conduire,conduire
ou,Ou
camion,camion
ouvrir,ouvre
II,II
usager,usagers
respectivement,respectivement
énormément,énormément
normal,normale
midi,midi
marque,marques
couteau,couteau
repas,repas
assister,assister
playstation,PlayStation
quart,quarts
prévention,prévention
utile,utile
préparer,prépare
souvenir,souvenirs
xbo,Xbox
surtout,Surtout
probable,probable
atelier,atelier
idéal,idéal
recevoir,reçoit
résoudre,résoudre
nation,nations
écouter,écouter
division,division
fondateur,fondateur
aller,allez
disparaître,disparu
parvenir,parvenir
norme,normes
dette,dette
voir,voient
constitution,Constitution
gouvernement,gouvernements
national,nationales
secondaire,secondaire
histoire,histoires
hectare,hectares
cause,causes
nomination,nomination
matière,matières
adoption,adoption
discussion,discussion
engagement,engagements
juridique,juridique
cadre,cadres
souhaiter,souhaité
fort,forts
gars,gars
intervenir,intervient
rang,rangs
magasin,magasins
favorable,favorable
passer,passent
relever,relever
fermer,fermer
fruit,fruits
construire,construit
tomber,tombé
bateau,bateau
similaire,similaire
tension,tension
côté,Côté
évidence,évidence
sauf,Sauf
discuter,discuter
écran,écrans
établir,établi
chacun,chacune
forme,formes
réduire,réduit
organisme,organismes
informatique,informatique
avoir,aient
verre,verre
islamique,islamique
livraison,livraisons
opportunité,opportunité
entrer,entrée
accueillir,accueilli
tournage,tournage
préciser,préciser
dépôt,dépôt
soin,soin
conclure,conclut
essai,essai
volume,volume
américain,Américains
armée,armées
socialiste,socialiste
balle,balles
lever,lever
tradition,tradition
refus,refus
organisation,Organisation
législative,législatives
suivi,suivi
différents,différentes
numérique,numériques
église,église
invite,invite
luxe,luxe
dire,disant
mondial,Mondial
assemblée,assemblée
encore,Encore
dimanche,Dimanche
autoroute,autoroute
parallèle,parallèle
toucher,touche
pleinement,pleinement
retrouver,retrouvent
retourner,retourner
préserver,préserver
rupture,rupture
prochainement,prochainement
collectif,collective
sérieux,sérieux
finance,Finances
évoluer,évoluer
appeler,appeler
féminin,féminin
passe,passe
douze,douze
gratuitement,gratuitement
beauté,beauté
dépasser,dépassé
afin,Afin
envier,envie
faire,feront
quitte,quitte
médicament,médicaments
procéder,procédé
espèce,espèces
visiblement,visiblement
stockage,stockage
occidental,occidentaux
résumer,résume
économie,économies
convaincre,convaincu
fabrication,fabrication
joie,joie
vise,vise
tenir,tiendra
américain,américaines
s,s
instance,instance
exportation,exportations
touriste,touristes
précis,précis
conséquent,conséquent
prévenir,prévenu
don,dons
compagnie,compagnies
identifier,identifier
africain,africain
tarif,tarifs
dénoncer,dénoncer
saisir,saisi
don,don
critère,critères
tuer,tuer
dédier,dédié
fixer,fixé
nucléaire,nucléaires
commentaire,commentaires
terre,Terre
courage,courage
mineur,mineurs
