Morph-lemma,Morph-inflection
undersøgelser,undersøgelserne
stormvejr,stormvejr
kvindesid,kvindesiden
analysere,analyseret
toppolitiker,toppolitikere
midtby,midtby
geografisk,geografiske
døje,døjet
blodtryk,blodtryk
bebude,bebudet
stejl,stejle
målinger,målingerne
besvær,besvær
frisør,frisør
skubbe,skubbede
spillefilm,spillefilm
nordsjællandsk,nordsjællandske
fikse,fikse
optimal,optimal
præsidentpost,præsidentposten
overlæg,overlægen
tidsplan,tidsplanen
stramme,strammes
facad,facaden
politiaktion,politiaktion
tilste,tilstede
betjent,betjent
indlevere,indleveret
ytringsfrihed,ytringsfriheden
stjerneskud,stjerneskud
aflyse,aflyses
eufori,eufori
plade,plade
undlade,undlade
indlægge,indlægges
overføre,overføres
pension,Pension
lift,lift
Vilkår,Vilkår
genere,generer
folkedrab,folkedrab
tilsyn,tilsynets
tilbringe,tilbragte
aldr,aldre
overe,overens
knogle,knogler
fabrikke,fabrikken
angivelig,angiveligt
nedbrudd,nedbruddet
udstrækning,udstrækning
overleg,overlegen
slutfase,slutfasen
smut,smut
lillebitte,lillebitte
reduktion,reduktioner
smitsom,smitsom
varmecheck,varmechecken
prioriter,prioritere
standpunkt,standpunkt
dræbe,dræber
ene,enes
cannabis,cannabis
ufaglært,ufaglærte
Guds,Guds
mur,mure
ministeri,ministerier
kørselsfradrag,kørselsfradrag
forlystelsespark,forlystelsesparken
ø,øerne
gad,gad
retssystem,retssystemet
modtagecenter,modtagecenter
R,R
tvivlsom,tvivlsom
bydel,bydelen
værtshus,værtshuse
plade,plader
helligdage,helligdage
stormløb,stormløbet
stramme,strammet
ansøgninge,ansøgninger
klik,klik
galleri,galleriet
basketball,basketball
folkeskol,folkeskolerne
professor,professorer
nappe,nappe
køligere,køligere
fastsætte,fastsætte
toneangivende,toneangivende
tilslutte,tilsluttede
ansøge,ansøge
ving,vinger
kurs,kurset
coronapass,coronapasset
langrend,langrend
forbundskansler,forbundskansler
tildel,tildele
konstituere,konstitueret
mangelfuld,mangelfuld
tænde,tændte
afgive,afgiver
øjenvidne,øjenvidner
umage,umage
møll,møllerne
treårig,treårig
lam,lam
sprække,sprækker
brost,brosten
transportere,transporterer
handel,Handel
skulptur,skulptur
rift,rift
pæn,pænt
Odsherred,Odsherred
biologisk,biologisk
festdag,festdag
utryg,utryg
ypperst,ypperste
storm,storme
minkfarme,minkfarme
nigeriansk,nigerianske
stemple,stemplet
beskytte,beskyttes
renovere,renovere
nyheder,nyhederne
ligakamp,ligakampe
arena,arena
forlag,forlaget
venteliste,venteliste
gud,Gud
udbygge,udbyggede
tvilling,tvillinger
bevilling,bevilling
inhabil,inhabil
billiger,billigere
drinks,drinks
juleferie,juleferie
onlin,online
folketing,folketing
genoplive,genoplive
sauna,sauna
spilde,spilde
verdensstjern,verdensstjernen
pakke,pakkede
organisere,organiserer
Byen,Byens
indgang,indgang
efterspurge,efterspurgte
sløjfe,sløjfe
puls,pulsen
farfar,farfar
høring,høringen
analysere,analysere
Sikkerhedsstyrelsen,Sikkerhedsstyrelsen
grøft,grøften
donatione,donationer
historik,historik
erhvervsminister,erhvervsminister
henvise,henvise
kiste,kisten
dyr,dyret
socialrådgiver,socialrådgiver
nøgen,nøgen
laks,laks
operere,operere
underlig,underlig
snude,snuden
mohammed,Mohammed
klappe,klapper
intakt,intakt
kærlig,kærlig
omdiskuteret,omdiskuterede
gaslagre,gaslagre
frygtelig,frygteligt
fornuftig,fornuftige
fryse,fryse
folketingsvalg,Folketingsvalget
golfspille,golfspiller
klap,klap
kuffert,kuffert
instans,instans
bære,bærende
rederi,rederiet
verdensrekord,verdensrekord
parallelsamfund,parallelsamfund
vent,vente
tørklæder,tørklæder
økonomiudvalg,økonomiudvalget
citere,citerer
mindske,mindsker
regime,regimet
deriblandt,deriblandt
Frederikke,Frederikke
familiemedlem,familiemedlem
flyselskabe,flyselskaber
friste,fristet
kalende,kalender
indtraf,indtraf
knokle,knoklet
ambassadør,ambassadøren
konstruktivt,konstruktivt
parate,parate
ejendel,ejendele
kommunikationsdirektør,kommunikationsdirektør
sønderjyske,sønderjyske
vindmøll,vindmøllerne
sundhedsfaglig,sundhedsfaglige
gennemsnitligt,gennemsnitligt
måle,målte
fodre,fodre
narkokørsel,narkokørsel
rimeligt,rimeligt
socialdemokrat,socialdemokrat
føderal,føderal
gled,gled
begive,begiver
svinge,svinget
vinter,vinterens
betingelse,betingelse
Qatar,Qatar
rig,rigere
kommunikation,kommunikationen
skadestue,skadestue
sagsbehandlingstid,sagsbehandlingstid
uskyldig,uskyldig
regnestykke,regnestykke
kriminelt,kriminelt
kontroversiel,kontroversiel
læne,læne
landmand,landmanden
valgsejr,valgsejr
statue,statue
hæde,hæder
stikk,stikket
nybrud,nybrud
skriftligt,skriftligt
kørselsfradrag,kørselsfradraget
akademisk,akademiske
tilbagevendende,tilbagevendende
tests,tests
nuancere,nuanceret
far,fars
arbejdsstyrke,arbejdsstyrken
omstridt,omstridt
factor,Factor
løs,løst
hovedbestyrels,hovedbestyrelsen
erhvervsråd,Erhvervsråd
SPORT,SPORT
politiassistent,politiassistent
aftagende,aftagende
mærkelig,mærkeligt
soveværelse,soveværelse
intellektuel,intellektuelle
erfaring,erfaringerne
klimavenlig,klimavenlige
evig,evig
klag,klagen
Læge,Læger
forsikring,forsikringen
farmor,farmor
prøve,Prøv
Find,Find
fodbold,Fodbold
forhold,Forholdet
Fra,Fra
hovedperson,Hovedpersonen
nå,Nå
kvinde,Kvinden
løsning,Løsningen
Oversat,Oversat
Mine,Mine
Nedenfor,Nedenfor
Publikum,Publikum
sommer,Sommeren
sygdommen,Sygdommen
Tyskerne,Tyskerne
tiltræde,tiltræder
klubturnering,klubturnering
fornavn,fornavn
håndboldherr,håndboldherrer
scoring,scoringen
hule,hule
lærred,lærred
sunder,sundere
arrangøre,arrangører
festivalen,festivalens
videoen,Videoen
Zelenskyjs,Zelenskyjs
viralt,viralt
løslades,løslades
risiker,risikere
spanier,spanierne
kendetegne,kendetegnet
husly,husly
streaming,streaming
bebyggelse,bebyggelse
telefonopkald,telefonopkald
svære,svære
kontrolleret,kontrollerede
rive,rev
fodgænger,fodgængere
mirakel,mirakel
filminstruktør,filminstruktør
brændsel,brændsel
forsvarsadvokat,forsvarsadvokat
naturnationalpark,naturnationalpark
opnå,opnås
sygemelding,sygemelding
legeplads,legepladsen
råstoff,råstoffer
fjernvarmenettet,fjernvarmenettet
frederiks,Frederiksen
problemstilling,problemstillinger
unødvendig,unødvendige
amerikansk,Amerikanske
overskredet,overskredet
undgå,undgik
præcision,præcision
point,pointen
tjenester,tjenester
minimal,minimal
profit,profit
smitteopsporing,smitteopsporingen
partikel,partikler
mandskab,mandskabet
udbrænde,udbrændt
muse,museet
tyv,tyv
pilotforening,Pilotforening
reparation,reparationer
åbningsdag,åbningsdag
fjor,fjor
misbruge,misbrugte
ophæve,ophæves
fulde,fulde
uddeling,uddeling
bestille,bestiller
enstemmigt,enstemmigt
kirkegård,kirkegård
taske,tasker
videooptagelse,videooptagelser
snige,snige
kneb,kneb
kompleks,komplekse
udvikle,udvikles
ærinde,ærinde
omdanne,omdannes
ask,Ask
træthed,træthed
tønde,tønder
glide,glide
fordoble,fordoble
linke,linket
trecifret,trecifret
Gamle,Gamle
hviderussisk,hviderussiske
Givskud,Givskud
tirsdage,tirsdagens
skatteministeri,Skatteministeriet
ufortrødent,ufortrødent
mus,mus
ejendomsvurdering,ejendomsvurdering
behandlingsgaranti,behandlingsgarantien
udeholdet,udeholdet
skinne,skinne
ere,ere
omsætte,omsætte
Veganerpartiet,Veganerpartiet
radikalt,radikalt
stabilitet,stabilitet
forgifte,forgiftet
chip,chip
små,små
kurve,kurve
vie,vie
reserve,reserver
lækker,lækre
animationsfilm,animationsfilm
note,noter
villa,villaen
troppe,troppede
efterretningstjenester,efterretningstjenester
prins,prinsen
fortilfælde,fortilfælde
Plads,Plads
dokumentere,dokumenteret
vaske,vaske
senior,senior
ditto,ditto
fodboldkommentator,fodboldkommentator
skikkelse,skikkelser
rotte,rotter
reddes,reddes
reparation,reparation
protestere,protesteret
forsikringsselskab,forsikringsselskab
Angrebene,Angrebene
alvor,alvoren
uenighed,uenigheder
kompetent,kompetente
demokrat,demokraten
afsløring,afsløring
nævningesag,nævningesag
procedur,procedure
varig,varige
forurette,forurettede
projektchef,projektchef
klappe,klappet
Montenegro,Montenegro
poder,podere
syne,syne
biograf,biograf
mistrive,mistrives
henrette,henrettet
overblik,overblikket
spritny,spritnye
processor,processor
sportsbegivenhede,sportsbegivenheder
Bibliotek,Bibliotek
uddeling,uddelingen
præsentation,præsentation
tåre,tårerne
tætt,tættere
nødsituation,nødsituation
knæ,knæet
coronapandemien,coronapandemien
skærpe,skærpede
værtshus,værtshus
skænderi,skænderi
forsyningskæde,forsyningskæder
betegnelse,betegnelsen
hastig,hastige
tun,tun
druk,druk
mod,moden
arrangør,arrangører
arrogant,arrogant
strakt,strakt
utvivlsomt,utvivlsomt
fotografere,fotografere
massiv,massivt
ensom,ensomme
udgivelse,udgivelser
republikaner,republikanere
reaktion,reaktionen
skær,skær
identisk,identisk
kendetegne,kendetegner
kendskabe,kendskabet
rækkefølge,rækkefølge
vision,visioner
pynte,pyntet
retssal,retssalen
trykt,trykt
Avisen,Avisen
luftvåben,luftvåben
førstnævnte,førstnævnte
kristelig,Kristeligt
brancheorganisation,brancheorganisation
naturoplevelse,naturoplevelser
retslokal,retslokalet
nedlukning,nedlukningerne
smilende,smilende
sejrrigt,sejrrigt
træner,træner
kødannelse,kødannelse
vinkel,vinkler
lyserød,lyserøde
eskalering,eskalering
omtale,omtales
racerkører,racerkører
færdigt,færdigt
fotograf,fotografen
sol,Sol
landevej,landevejene
sjæle,sjælen
udbedre,udbedre
bestemmelse,bestemmelser
fynbo,fynboen
Beboerne,Beboerne
forbund,Forbund
manuskript,manuskript
påtage,påtage
spillerunde,spillerunder
metro,metro
forfatning,forfatning
beregning,beregning
omdømme,omdømme
formen,formen
bestem,bestemt
alarmberedskab,alarmberedskab
stramt,stramt
integrationsborgmest,integrationsborgmester
panel,panel
Esbern,Esbern
fregat,fregat
opstille,opstillede
hensyne,hensynet
unødvendig,unødvendig
boligområde,boligområdet
tæppe,tæppe
trend,trend
forene,forene
pansret,pansrede
mikrochips,mikrochips
trille,trillede
forestille,forestillede
fagbevægelse,fagbevægelsen
krigsramme,krigsramte
fingeraftryk,fingeraftryk
ældrecheck,ældrecheck
blå,Blå
L,L
kabel,kabel
kølig,kølige
link,link
fiske,fiskerne
fiskeri,fiskeriet
spark,sparket
energiregning,energiregningen
Jysk,Jysk
mulighed,Muligheden
Golf,Golf
ophøre,ophøre
delegation,delegation
videresalg,videresalg
uhyggelig,uhyggelig
læser,læseren
hundredtusindvis,hundredtusindvis
Centret,Centret
bestil,bestille
besparelse,besparelserne
drabssag,drabssag
fest,Festen
indførte,indførte
porno,porno
avis,Avis
verdensmarked,verdensmarkedet
verdensorden,verdensorden
indsendt,indsendt
tilfældigvis,tilfældigvis
gennemgå,gennemgik
økosystem,økosystem
binde,binder
offentliggørelse,offentliggørelse
monteret,monteret
tilstå,tilstået
venskaber,venskaber
biljagt,biljagt
lovovertrædelse,lovovertrædelser
vindenergi,vindenergi
klappe,klappe
sydamerikansk,sydamerikanske
uds,udset
måltid,måltider
rejse,Rejser
boligminister,boligminister
fotografi,fotografier
Eller,Eller
Red,Red
næstflest,næstflest
restaurationsbranche,restaurationsbranchen
afvikling,afviklingen
dato,datoer
lempe,lempes
prikke,prikker
belønne,belønnet
fravalgt,fravalgt
valgresultae,valgresultat
reservedel,reservedele
skydække,skydække
klubb,klubben
telefonsamtale,telefonsamtale
daginstitutione,daginstitutioner
betjen,betjenten
gevinst,gevinster
indså,indså
entré,entré
påpege,påpegede
tænk,tænk
dyd,dyd
kåring,kåringen
Verden,Verden
sundhedsskadelig,sundhedsskadelige
fodboldkvinde,fodboldkvinder
score,scorende
vinke,vinker
defensiv,defensivt
nyttig,nyttige
arbejdsgive,arbejdsgiver
boksning,boksning
pensionsalder,pensionsalderen
ankomm,ankommer
skønhed,skønhed
enkeltstående,enkeltstående
argumentere,argumentere
vært,værten
uskadt,uskadt
skolegård,skolegården
iraner,iranere
forandre,forandrer
arbejdsgiver,arbejdsgiveren
plaster,plaster
uddele,uddelte
faglært,faglærte
streg,streger
begrænsning,begrænsning
skov,skove
umiddelbar,umiddelbare
Del,Dele
tiltale,tiltaltes
styring,styring
gødning,gødning
færdselslov,færdselsloven
Molslinjen,Molslinjen
råb,råb
kandidat,kandidaten
pave,pave
operationschef,operationschef
kostum,kostumer
operere,opereres
overtal,overtal
landevej,landevej
svinekød,svinekød
nyslåe,nyslåede
LinkedIn,LinkedIn
kræftsygdom,kræftsygdom
sammensætning,sammensætning
erhverv,erhvervet
rundtur,rundtur
gasledning,gasledning
utilfredsstille,utilfredsstillende
klimavenlig,klimavenlig
indkalde,indkalder
glædelig,glædelig
bedrage,bedraget
klimaordføre,klimaordfører
Sporten,Sportens
uset,uset
guide,guider
solcellepark,solcellepark
ris,ris
togbusse,togbusser
Landsstævnet,Landsstævnet
heftigt,heftigt
fængselsbetjent,fængselsbetjente
atle,atlet
terrorhandling,terrorhandling
konfiskere,konfiskeret
fødevareklagenævn,Fødevareklagenævnet
indad,indad
lægefaglig,lægefaglig
transportminister,transportministeren
pointe,pointe
roe,roen
energikild,energikilder
vestjyder,vestjyderne
slukke,slukkes
lovlig,lovlige
udelukkelse,udelukkelsen
Borgerlig,Borgerlige
folketingsgruppe,folketingsgruppen
kø,køerne
tennisspiller,tennisspilleren
omfange,omfanget
fake,fake
storkeung,storkeunger
grotesk,grotesk
koncert,koncerterne
mærsk,Mærsk
socialdemokrat,socialdemokrater
præmisse,præmissen
bagland,baglandet
Patienterstatningen,Patienterstatningen
kvæg,kvæg
prøve,prøv
appetit,appetit
slip,slip
stærkere,stærkere
mast,mast
find,find
tage,tag
Mød,Mød
forhåbentlig,Forhåbentlig
forløb,Forløbet
Forskerne,Forskerne
hæfte,hæfter
Julen,Julen
kravet,Kravet
Landstræner,Landstræner
Ukrain,Ukrainerne
Trafikken,Trafikken
Overordnet,Overordnet
personalet,Personalet
Strafferammen,Strafferammen
strejk,Strejken
Tirsdagens,Tirsdagens
vurdering,Vurderingen
hjælper,hjælpere
tjekke,tjekkede
sejrsmål,sejrsmål
grundlagde,grundlagde
støvle,støvler
slutspill,slutspillet
offensivt,offensivt
herr,herrerne
Tokyo,Tokyo
definition,definition
folde,folde
milepæl,milepæl
sekretariatschef,sekretariatschef
sofa,sofa
intelligent,intelligent
planlægge,planlægges
brancheorganisation,brancheorganisationen
krisetide,krisetider
kreativitet,kreativitet
fremmød,fremmøde
bære,bæres
officer,officerer
ambassade,ambassader
tribun,tribunen
overse,overse
plejehjemmene,plejehjemmene
spani,Spaniens
hudfarve,hudfarve
division,Division
ærlighed,ærlighed
lærling,lærlinge
deling,deling
opfølgning,opfølgning
cheflæge,cheflæge
jysk,jysk
motorvej,motorveje
begavet,begavet
sortere,sorteret
container,containere
producer,producere
katastrofe,katastrofer
fængsling,fængsling
hverv,hverv
opstillingsberettige,opstillingsberettiget
udkomme,udkomme
efterforsker,efterforskere
massespurt,massespurt
græde,grædende
dement,demente
overvågning,overvågningen
arbejdsgiverforening,Arbejdsgiverforening
tricks,tricks
overståe,overståede
årig,årige
spotte,spotte
relevans,relevans
pro,Pro
fødsler,fødsler
aktie,aktie
lovpligtig,lovpligtige
kvinder,kvindernes
metan,metan
mishandling,mishandling
vodka,vodka
gæst,gæsterne
boosterstik,boosterstik
lovbrud,lovbrud
coronavaccine,coronavaccine
drukn,druknet
skurk,skurk
ansættelse,ansættelser
kortlægge,kortlægger
omend,omend
enkeltperson,enkeltpersoner
manifest,manifest
pizza,pizza
Undervisningsministeriet,Undervisningsministeriet
trit,trit
dame,damer
råber,råber
besøgstal,besøgstal
Bageri,Bageri
bue,bue
lånt,lånte
rose,rose
streame,streames
debatter,debattere
ram,ram
besværlig,besværlig
tilstrækkelig,tilstrækkelige
Didier,Didier
generelle,generelle
senioranklager,senioranklager
stormløb,stormløb
vanvittig,vanvittigt
pointere,pointerer
vagtchefen,vagtchefen
Mathieu,Mathieu
nyre,nyre
hug,hug
altoverskygge,altoverskyggende
imødekommende,imødekommende
grove,grove
forum,forum
udlede,udlede
Ven,Venner
hæk,hæk
rigese,rigeste
satse,satset
forsyne,forsynet
debutalbum,debutalbum
plet,pletten
vejrtrækning,vejrtrækning
empati,empati
last,last
vejrudsigt,vejrudsigten
skandal,skandalen
midtbane,midtbanen
Museum,Museum
debattør,debattør
udformning,udformning
Delaney,Delaney
matchvind,matchvinder
bundhold,bundholdet
jagte,jagtet
regnskabsår,regnskabsår
obligatorisk,obligatorisk
storstilet,storstilet
definere,definere
betydningsfuld,betydningsfulde
afhængigheden,afhængigheden
film,filmene
kraftværke,kraftværket
konfiskation,konfiskation
grundlægg,grundlægger
kredse,kredser
skade,skaderne
vesterager,Vesterager
straffesag,straffesager
omdanne,omdannet
politidirektør,politidirektør
referere,refererer
gennemtænkt,gennemtænkt
sprængning,sprængning
jordskred,jordskred
plejehjemsbeboer,plejehjemsbeboere
ryger,rygere
opgjort,opgjort
medrive,medrivende
point,pointe
Ejendomme,Ejendomme
naturområde,naturområder
vand,vande
kvindelandshold,kvindelandsholdet
villa,villaer
Beskyttelse,Beskyttelse
aktieanalysechef,aktieanalysechef
stamme,stamme
verdensomspændende,verdensomspændende
mistænkelig,mistænkelig
For,For
Fagbevægelsens,Fagbevægelsens
brite,brite
strømafbrydelse,strømafbrydelse
arrest,arresten
langsom,langsom
ubåde,ubåde
fænomen,fænomenet
torv,Torvet
bredde,bredden
hardware,hardware
væg,væg
undervariant,undervariant
fatte,fatte
sprogbrug,sprogbrug
overvejelse,overvejelserne
skrumpet,skrumpet
nedlægge,nedlægger
højrefløje,højrefløjen
relation,relationen
valgplakate,valgplakater
buldre,buldrende
nyde,nydt
indbygg,indbygger
forfølgelse,forfølgelse
dækning,dækningen
venstreorienteret,venstreorienterede
reducere,reducerer
ubehag,ubehag
Verdenssundhedsorganisation,Verdenssundhedsorganisationen
band,bands
frihedsbrev,Frihedsbrevet
bade,bader
benhård,benhård
lov,lovens
vindfølsom,vindfølsomme
menig,menige
genoptræning,genoptræning
lastbilchauffør,lastbilchauffør
berømt,berømt
reception,reception
sikring,sikring
gennemgående,gennemgående
havvindmølle,havvindmøller
forberede,forberedte
Kong,Kong
køl,køl
indse,indset
nedrivning,nedrivning
minut,minuts
klem,klem
hylde,hyldes
vask,vaske
fængsling,fængslingen
gaspris,gaspriserne
søg,søgen
krig,Krig
åbningstale,åbningstale
måltavle,måltavlen
søns,søns
omhandle,omhandler
udskifte,udskiftes
betjent,Betjenten
lattergas,lattergas
flod,flod
udland,udland
beskedtjenest,beskedtjenesten
sko,skoene
puls,puls
Gud,Gud
optrædene,optrædener
flittig,flittige
grænseovergange,grænseovergange
røre,rører
elleve,elleve
loyal,loyal
vegansk,vegansk
spidse,spidser
Film,Film
energiplanlægning,energiplanlægning
lokke,lokker
bygherre,bygherre
vinterferie,vinterferie
kaptajn,kaptajnen
midtbane,midtbane
integrationsminister,integrationsminister
mislykkes,mislykkedes
seri,serier
matchet,matchet
udøver,udøvere
Landsret,Landsretten
flød,flød
fastlægge,fastlægge
udekamp,udekamp
original,original
høste,høstet
hjemby,hjembyen
bænk,bænke
overligger,overliggeren
