Morph-lemma,Morph-inflection
avstå,avstå
ideell,ideelt
ideologisk,ideologisk
rettssystem,rettssystemet
varsel,varselet
overvåke,overvåkes
info,info
somalier,somaliere
singel,singelen
forbudt,forbudte
katt,katt
tenk,tenk
redusering,redusering
etablere,etablerer
skolevalg,skolevalg
drastisk,drastiske
nyvalgt,nyvalgte
hint,hint
menneskehet,menneskeheten
kollektivtrafikk,kollektivtrafikken
heat,heat
avlytting,avlytting
sekserpott,sekserpotten
bakk,bakkene
kontrollere,kontrolleres
katastrofal,katastrofale
geografisk,geografisk
ark,ark
opplag,opplag
byutvikling,byutvikling
lyst,lysten
sentralstyr,sentralstyret
tvilsom,tvilsomt
plikt,plikter
grunneier,grunneiere
konsekvent,konsekvent
polakk,polakker
spre,spres
ER,ER
ulempe,ulempe
surt,surt
koke,koker
amerikaner,Amerikaneren
amerikansk,Amerikanske
konfrontasjon,konfrontasjon
true,trues
pengefond,pengefondet
hektisk,hektiske
utvise,utvise
stabilitet,stabiliteten
kast,kast
oppsigelse,oppsigelse
forurense,forurenset
fiktiv,fiktive
jød,jødene
sove,sovende
ty,tyr
forretningsmann,forretningsmann
peiling,peiling
fortsette,Fortsetter
vakt,vaktene
kjemisk,kjemisk
kampe,kampers
startnummer,startnummer
friluftsliv,friluftsliv
helsesektor,helsesektoren
front,fronter
vrake,vrake
regulering,regulering
terskel,terskel
arbeid,arbeider
fylk,fylkets
strategisk,strategiske
turnus,turnus
innsatsled,innsatsleder
smal,smale
myk,myke
gjeve,gjeve
rødtrøy,rødtrøyene
Ideen,Ideen
antidopingbyrå,antidopingbyrå
antidopingbyrå,antidopingbyrået
forene,forente
upopulær,upopulær
politibetjent,politibetjent
avslag,avslaget
sild,sild
brannsted,brannstedet
oppførsel,oppførselen
kabinansatte,kabinansatte
konkurse,konkursen
mysterium,mysterium
åpenbar,åpenbar
droneangrep,droneangrep
objekt,objekt
areal,areal
trikk,trikken
tog,Toget
lekkasje,lekkasjene
skule,skule
fascinere,fascinert
utløs,utløst
moral,moral
hovedstadsklubbe,hovedstadsklubben
heltid,heltid
skadde,skadde
vedrøre,vedrørende
bryte,brytes
annonse,annonser
hellig,hellig
trappe,trappe
tropisk,tropiske
inn,Inn
seremoni,seremoni
bomstasjon,bomstasjonen
regnbyg,regnbyger
mourinho,Mourinho
bevilge,bevilget
stol,stol
humør,humøret
oppkjøring,oppkjøring
levetid,levetid
kulde,kulde
tiltalebenk,tiltalebenken
boikotte,boikotte
kjøring,kjøringen
sperre,sperre
forvente,Forventer
blogger,bloggeren
maktkamp,maktkamp
ha,Ha
booke,booket
skjær,skjær
geografisk,geografiske
forsyne,forsyne
Per,per
lete,lett
rumener,rumenere
arkiv,arkiv
mamma,Mamma
gjemme,gjemte
påtent,påtent
før,føret
organisering,organiseringen
buss,Buss
arktisk,arktiske
skru,skrur
besøkskontroll,besøkskontroll
selger,selgere
bart,bart
ball,baller
BAKGRUNN,BAKGRUNN
oppfatning,oppfatninger
medvirkende,medvirkende
medalje,medaljen
kontroversiell,kontroversiell
Bandet,Bandet
renn,rennene
presentasjon,presentasjon
sentralafrikansk,sentralafrikanske
utvikle,utvikles
alliert,alliert
sprudle,sprudlende
bedrift,Bedriften
bortvise,bortvist
ulykk,ulykkene
indikasjon,indikasjon
vending,vending
treningsfelt,treningsfeltet
politifolk,politifolkene
ror,roret
seriemål,seriemål
verdenskjent,verdenskjente
avlytte,avlyttet
kompis,kompis
bevæpne,Bevæpnet
lederskap,lederskap
mangfold,mangfoldet
profiler,profiler
plakat,plakat
rasere,rasert
promotere,promotere
fotballkamp,fotballkamper
tags,Tags
vie,vie
gjenstand,gjenstandene
ultralyd,ultralyd
fyllekjøring,fyllekjøring
utforming,utforming
markere,markeres
oppstart,oppstart
matproduksjon,matproduksjon
lønning,lønningene
kjøretur,kjøretur
skogbrannfare,skogbrannfare
flytting,flyttingen
ufortjent,ufortjent
passering,passering
vei,veit
utpressing,utpressing
springe,sprang
rettssal,rettssal
oppsummere,oppsummerte
naiv,naive
avsløring,avsløringen
holdning,holdningene
fram,framme
vekter,vekter
mening,Meninger
stefar,stefar
pust,pusten
sal,sal
konkurranse,Konkurransen
formidle,formidler
matcher,matcher
underholde,underholde
telle,telt
vitenskapelig,vitenskapelige
verv,vervet
gjenskape,gjenskape
het,het
skjebn,skjebnen
univers,univers
bekymringsfull,bekymringsfullt
spiller,spillernes
telefonnumme,telefonnummer
sak,sakens
Enger,Enger
tolke,tolke
smile,smile
medføre,medførte
Nylig,Nylig
seier,Seier
solbakk,Solbakken
midtperiode,midtperioden
forhold,Forholdene
ordfører,Ordfører
ting,Ting
Svensk,Svenske
overfor,Overfor
turplanlegg,turplanlegger
konklusjone,Konklusjonen
helikopter,Helikopteret
kommunikasjonssjef,Kommunikasjonssjef
politiførstebetjent,politiførstebetjent
overstadig,overstadig
lenke,lenker
mobil,mobiler
kreftpasient,kreftpasienter
tur,turene
forurensning,forurensning
invasjon,invasjon
invitasjon,invitasjon
verdensrekord,verdensrekorden
MER,MER
kunde,Kundene
forvarsel,forvarsel
bevaring,bevaring
ekstraordinær,ekstraordinært
bakteri,bakterien
samvær,samvær
ikon,ikon
frempå,frempå
redning,redningen
rotte,rotter
sønn,sønner
kypriotisk,kypriotiske
krisemøte,krisemøte
strå,strået
ensom,ensomme
redskap,redskap
stengd,stengd
smarttelefon,smarttelefon
rakett,rakett
fritid,fritid
mangeårig,mangeårig
arrestere,arresterte
fotballforbund,fotballforbund
kikke,kikker
smal,smal
fjellovergange,fjelloverganger
kystvakt,kystvakten
videreutdanning,videreutdanning
menneskeskapt,menneskeskapte
landsmann,landsmann
forum,forum
Da,Da
prostatakreft,prostatakreft
bilførere,bilførere
statsstøtte,statsstøtte
fullføre,fullfører
NATOs,NATOs
rumpe,rumpa
statsbudsjett,Statsbudsjettet
køyre,køyrt
verksted,verkstedet
tilføre,tilføre
tippe,tippet
pirat,pirater
humoristisk,humoristisk
bekrefte,Bekrefter
taushet,taushet
ekstraomgang,ekstraomganger
heading,heading
notat,notater
resolusjon,resolusjon
hode,hoder
sak,saks
tappe,tappet
skilles,skilles
besvar,besvart
løye,løyet
fullsatt,fullsatt
identisk,identisk
markedssjef,markedssjef
kritisere,kritiseres
kåring,kåring
stusse,stusset
opptak,opptaket
franskmann,franskmenn
undergrave,undergraver
utelate,utelatt
mann,manns
bevise,beviser
revurdere,revurdere
uniform,uniform
vertskap,vertskap
Tiger,Tiger
slepe,slept
klinisk,klinisk
bokse,bokset
nedleggelse,nedleggelsen
dekning,dekningen
anbefaling,anbefalinger
befinne,befinne
milepæl,milepæl
eksempel,eksempelet
opera,operaen
krig,kriger
manuell,manuelt
involvere,involvere
presis,presis
ødelegge,ødelegges
avbrøt,avbrøt
nabokommun,nabokommunen
nevnt,nevnte
prøvetid,prøvetid
domstol,domstoler
tette,tette
prevensjon,prevensjon
samhold,samhold
visuell,visuelle
KOMMENTAR,KOMMENTAR
overten,overtent
omdiskutert,omdiskutert
glitrende,glitrende
reform,reform
øyenvitne,øyenvitne
bakpå,bakpå
instans,instans
vanvittig,vanvittige
kontring,kontringer
kongepar,kongeparet
variere,varierte
vannmass,vannmassene
drosjesjåfør,drosjesjåfør
Pengene,Pengene
standplass,standplass
ubehag,ubehag
variasjon,variasjon
innstile,innstilte
kutt,kuttet
fortjeneste,fortjeneste
arbeidsplass,arbeidsplassene
kidnapping,kidnappingen
justering,justeringer
kist,kisten
programkomité,programkomiteen
applikasjon,applikasjoner
avholde,avholdes
forvalte,forvalte
trafikant,trafikanter
sluttspill,sluttspill
nynorsk,nynorsk
vitenskapelig,vitenskapelig
fornærm,fornærmet
helt,heltene
ramse,ramser
prognose,prognoser
skandale,skandaler
skiløper,skiløpere
grusom,grusomt
premi,Premier
vikar,vikarer
fylkeslege,fylkeslege
fylkesmann,fylkesmann
dødsårsak,dødsårsaken
leir,leirene
lys,lysene
assistere,assistert
oljeutvinning,oljeutvinning
ustabil,ustabile
svakhet,svakhet
øy,øyer
steg,steget
naiv,naivt
ironisk,ironisk
radioaktiv,radioaktive
razzia,razzia
sperregrens,sperregrensen
knekk,knekken
snuoperasjon,snuoperasjon
nyttårsdag,nyttårsdag
lesning,lesning
grep,grepet
spillselskap,spillselskap
utrygg,utrygge
eksplodere,eksploderer
nordlys,nordlys
oppklare,oppklart
mindretall,mindretall
hevde,Hevder
påske,påska
søsknene,søsknene
stipend,stipend
prioritering,prioritering
fant,Fant
mållinje,mållinjen
kunstgress,kunstgress
statsgaranti,statsgaranti
savne,savne
tidlig,tidligst
trafikkere,trafikkerte
kulturarv,kulturarv
sende,Sender
smake,smaker
utstrakt,utstrakt
handlingsplan,handlingsplan
støte,støte
målvakt,målvakten
akte,akter
utnytte,utnytter
styr,styr
jerv,jerv
mildvær,mildvær
feie,feide
pressestøtt,pressestøtten
bortemøte,bortemøtet
smakebit,smakebit
kriseteam,kriseteam
grus,grus
beskyldning,beskyldningene
prosedyre,prosedyrer
Brann,Brann
seanse,seansen
riste,riste
pengebeløp,pengebeløp
fullmakt,fullmakt
overdose,overdose
makte,makter
straffeskyld,straffeskyld
tildeling,tildelingen
berusede,berusede
kvote,kvoter
raseri,raseri
humanitær,humanitær
erfare,erfare
rom,rommene
takling,takling
infrastruktur,infrastrukturen
feie,feie
barnehageplass,barnehageplass
minoritetsbakgrunn,minoritetsbakgrunn
etablering,etableringen
seriemester,seriemester
arena,arenaer
scene,scenene
telefon,telefonene
gevinst,gevinster
stortingspolitiker,stortingspolitiker
politibil,politibiler
forelde,foreldet
tekstmeldinge,tekstmeldinger
motgåe,motgående
suse,suste
støttespiller,støttespiller
anelse,anelse
sur,sure
fiasko,fiasko
studiestøtte,studiestøtte
innenriksminister,innenriksminister
kylling,kylling
kronprins,kronprinsen
løse,løste
opprettholde,opprettholder
Nye,Nye
shorts,shorts
fjerdeplass,fjerdeplassen
toppmøte,toppmøtet
forbund,forbundets
kino,kinoer
skiforbund,skiforbundet
verdenstopp,verdenstoppen
sjanger,sjangeren
delstat,delstater
musikalsk,musikalske
politimenn,politimennene
syk,sykt
satse,satses
velfungerende,velfungerende
lur,lur
skikkelig,skikkelige
terrorist,terroristen
puste,pustet
lur,lure
budsjett,budsjetter
spilleforslag,spilleforslag
definisjon,definisjon
overs,overs
hull,hullene
ransforsøk,ransforsøk
sluttminutte,sluttminuttene
kommentar,kommentarene
rustet,rustet
utforme,utforme
adskillig,adskillig
smak,smaken
legg,legg
fortau,fortauet
ensidig,ensidig
autoritet,autoritet
volley,volley
synke,synke
storting,storting
koke,koke
lønn,lønna
europeer,europeere
fredag,fredagen
sommerferie,sommerferie
angående,angående
gjenspeile,gjenspeiler
sosialdemokratisk,sosialdemokratiske
Irene,Irene
nykomme,nykommer
gjer,gjere
lys,lysere
endt,endt
OK,OK
fordele,fordele
tilværelse,tilværelse
erklæring,erklæring
servere,serveres
dimensjon,dimensjoner
overtall,overtall
responstid,responstid
skogbrann,skogbrann
omsorgsministe,omsorgsminister
omegn,omegn
ubesvart,ubesvarte
Nødetatene,Nødetatene
leverandør,leverandøren
tiltal,Tiltalen
husarrest,husarrest
slagsmål,slagsmålet
tek,tek
bevegelse,bevegelsene
importere,importere
Selv,Selv
geolog,geolog
glede,Gleder
kronprins,Kronprins
nabo,Naboer
tabelljumbo,tabelljumbo
slå,Slår
nettsted,Nettstedet
spiller,Spilleren
nyhet,Nyheten
Scanpix,scanpix
prosjektleder,Prosjektleder
press,Presset
funn,Funnene
vedtak,Vedtaket
fotballnyhet,fotballnyheter
spanjol,Spanjolen
Tanke,Tanken
mestepart,Mesteparten
skade,Skadene
bryst,brystene
blomstre,blomstrer
Politidirektoratet,Politidirektoratet
krigsskip,krigsskip
rabatt,rabatt
bestå,bestått
pusse,pusse
god,gods
paradoks,paradoks
hvilken,Hvilket
Recep,Recep
nordkoreansk,nordkoreansk
fartskontroll,fartskontroll
fravær,fraværet
Kjøpte,Kjøpte
lang,Lange
ordning,Ordningen
toppsjef,toppsjef
hiv,hiv
anbefaling,anbefalingene
låne,låner
frontkollidere,frontkolliderte
bevilg,bevilget
meldeplikt,meldeplikt
teppe,teppet
våpenhvile,våpenhvile
journalistisk,journalistiske
avhengighet,avhengighet
tIL,TIL
bruke,Bruk
ukentlig,ukentlig
rytte,rytter
e,e
tyv,tyven
kjip,kjipt
Uværet,Uværet
håndverk,håndverk
kliente,klienter
mill,mill
Liverpool,Liverpool
fartsgrense,fartsgrensen
skolestart,skolestart
venteliste,venteliste
ideell,ideelle
konkurrere,konkurrerte
tilbringe,tilbringer
innland,Innlandet
juks,jukset
håpløs,håpløs
dansk,Danske
anerkjenne,anerkjenne
medlemsland,medlemsland
barnevern,barnevern
rut,rutene
elektrisitet,elektrisitet
fagdirektør,fagdirektør
sjuendeplass,sjuendeplass
hobby,hobby
aksjon,aksjonene
investere,investerer
spennende,Spennende
ferga,ferga
entreprenør,entreprenøren
utbedre,utbedre
prinsipiell,prinsipiell
terminal,terminalen
skygge,skygger
daggry,daggry
utforme,utformet
legning,legning
sammenstøt,sammenstøtene
gen,gener
framtidig,framtidig
plante,plantet
hacke,hacket
velte,velte
slalåm,slalåm
čájehuvvot,čájehuvvot
stoahkame,stoahkame
kámpánjas,kámpánjas
ávkkástall,ávkkástallet
galgá,galgá
easttadan,easttadan
su,su
veahkaválddálašvuođa,veahkaválddálašvuođa
politiadvokat,politiadvokaten
bygg,byggene
strafferettslig,strafferettslig
skrik,skrik
likne,likner
opplæring,opplæringen
religion,religioner
boligbrann,boligbrann
Posten,Posten
torg,torg
flittig,flittig
skjelv,skjelvet
seierspall,seierspallen
kneskade,kneskade
telt,telt
utvei,utvei
folkemøte,folkemøte
vera,vera
straffesak,straffesaker
katt,katten
siktede,siktedes
begynnelse,begynnelse
styre,styrende
skjerme,skjerme
beroligende,beroligende
avvikling,avvikling
iverksette,iverksettes
utgaver,utgaver
solbrille,solbriller
brett,brett
epl,epler
korleis,korleis
lommebok,lommebok
hodepine,hodepine
atter,atter
lade,ladet
biologisk,biologisk
saksbehandling,saksbehandlingen
spill,spillene
voldtekt,voldtektene
pub,pub
pensjonere,pensjonert
bønde,bøndene
komike,komiker
jage,jager
vennlig,vennlig
myte,myter
nettbrette,nettbrettet
batteri,batteri
førsteplass,førsteplass
import,import
familiegjenforening,familiegjenforening
partikollega,partikollega
strakstiltak,strakstiltak
stortingsgruppe,stortingsgruppe
lager,lageret
ernæring,ernæring
løslatelse,løslatelsen
redningsmannskap,redningsmannskapene
forlengst,forlengst
tap,tapene
oppsøke,oppsøkt
lovgivning,lovgivning
biografi,biografi
plussgrader,plussgrader
hemmelighet,hemmeligheter
gravemaskin,gravemaskin
pave,Paven
utlevere,utlevere
luftrom,luftrom
sluttspurt,sluttspurt
årslønn,årslønn
blid,blid
samisk,Samisk
eksklusiv,eksklusivt
væsk,væske
støv,støv
befruktning,befruktning
dynamitt,dynamitt
måle,målte
livsfarlig,livsfarlige
danske,dansker
sommerleir,sommerleir
lagkamerat,lagkameraten
opprettelse,opprettelsen
no,No
politidirektorat,Politidirektoratet
åpningstider,åpningstider
Ekstremværet,Ekstremværet
puls,pulsen
transittmottak,transittmottak
beite,beite
gjenvære,gjenværende
fremheve,fremhever
variasjon,variasjoner
historiker,historiker
venn,Venner
hekte,hektet
europaliga,europaligaen
paradis,paradis
begjæring,begjæring
utkikk,utkikk
revansje,revansje
fuktig,fuktig
våge,våget
oppdatere,oppdaterer
radikal,radikal
steroide,steroider
rakett,rakettene
varme,varmer
fremstilling,fremstilling
Britisk,Britiske
kuld,kulden
lage,laga
fotballspiller,fotballspilleren
fengsl,fengslene
bekymringsmelding,bekymringsmeldinger
gravlegge,gravlagt
fulltid,fulltid
kjedekollisjon,kjedekollisjon
børs,børsen
bremse,bremser
sjanger,sjanger
psykiater,psykiater
bistand,bistanden
tvilsom,tvilsom
avstand,Avstanden
jaktstart,jaktstart
overgrepsbilde,overgrepsbilder
utrygg,utrygg
serieåpning,serieåpningen
mage,mage
stad,staden
fjern,fjern
avlyst,avlyst
smake,smake
tur,Turen
løslate,løslate
elv,elven
erstatter,erstatter
innvandrer,innvandrerne
flyktning,flyktningene
innfri,innfrir
spørreundersøkelse,spørreundersøkelse
aldersgrense,aldersgrense
somalisk,somalisk
lek,leken
venstrefot,venstrefoten
startellever,startelleveren
forstyrre,forstyrre
rå,rår
male,male
nøgd,nøgd
domfelle,domfelte
knivstikk,knivstikk
sakna,sakna
senat,senatet
klinke,klinket
poengtap,poengtap
fremkommelighet,fremkommelighet
champagne,champagne
brannstasjon,brannstasjonen
stødig,stødig
travbane,travbane
kidnapping,kidnapping
granske,granskes
generasjon,generasjonen
referanse,referanser
te,te
ledighet,ledigheten
fasade,fasaden
fotograf,fotografene
Bok,Boka
Ønsket,Ønsket
leire,leire
dominere,dominere
slang,slanger
plagg,plagg
Summen,Summen
utsendt,utsendte
titall,titall
straffespark,straffesparket
komfortabel,komfortable
lastebil,lastebiler
maken,maken
plant,plantene
gjennomføring,gjennomføringen
ideologisk,ideologiske
varme,varmet
abonnement,abonnement
forankring,forankring
venninne,venninner
transportere,transportert
kompensere,kompensere
lysende,lysende
samarbeidsavtale,samarbeidsavtalen
prøve,Prøver
skygge,skygge
vitneboks,vitneboksen
teknologisk,teknologiske
kniv,kniver
skiten,skitne
krigføring,krigføring
universitet,Universitetet
heie,heie
innflytelsesrik,innflytelsesrike
eksakt,eksakt
angre,angret
trenge,trengt
havområde,havområdene
oversvømmelse,oversvømmelser
STOR,STOR
kokk,kokker
hindring,hindringer
skåre,skåret
reform,reformene
redningsaksjon,redningsaksjonen
granske,gransker
svingte,svingte
vinne,vinnes
trasé,trasé
indre,innerst
elite,eliten
fiende,fienden
klinikk,klinikk
opprettholde,opprettholdt
styremøte,styremøte
dagpenger,dagpenger
peppe,pepper
asylpolitikk,asylpolitikk
kropp,Kroppen
varm,varmere
rett,retter
HU,HU
pust,puster
stasjonere,stasjonert
keeper,keepere
argumentasjon,argumentasjon
helhet,helheten
skadelig,skadelige
hjertestans,hjertestans
Konsernsjef,Konsernsjef
duo,Duoen
Satt,Satt
liten,Små
Eriksen,Eriksen
forhandling,Forhandlingene
Svensk,Svensk
sesong,Sesongen
mannskap,Mannskapet
hoppa,Hoppa
kontakt,Kontakt
hospital,hospital
unggutt,Unggutten
israeler,israelerne
parodi,parodi
verdifull,verdifullt
helsereform,helsereform
begrave,begraves
duge,duger
gardering,gardering
boll,boller
miljøgift,miljøgifter
kjole,kjolen
fører,førere
Dommerne,Dommerne
Lillehammer,Lillehammer
hav,havs
ekstremist,ekstremister
rik,rikere
prøvespill,prøvespill
Innbrudd,Innbrudd
forenkle,forenklede
frontfigur,frontfigur
skjerme,skjermer
forenkle,forenklet
okkupere,okkupert
innlede,innlede
flott,flotteste
tilsammen,Tilsammen
effekt,effektene
Kvinnen,Kvinnen
bety,Betyr
rampelys,rampelyset
innstille,innstiller
skut,skuter
seng,senger
sammenligne,Sammenlignet
sikte,Siktet
bygge,Bygger
inntekt,Inntektene
dress,dress
bedring,bedringens
ryke,rykende
betj,betjene
folkehelseinstitutt,Folkehelseinstituttet
blinde,blinde
sekund,sekunders
gjennomsøke,gjennomsøkt
moped,mopeden
seille,seilte
plassering,plasseringer
rå,råeste
sank,sank
anerkjenne,anerkjenner
rive,river
opptreden,opptredener
oppta,opptar
størrelse,størrelser
hissig,hissig
asylmottak,asylmottaket
ly,ly
personopplysning,personopplysninger
kandidatturnering,kandidatturneringen
budsjettforslag,budsjettforslag
kirkegård,kirkegården
avskaffe,avskaffe
kriger,krigere
uvirkelig,uvirkelig
deltaker,deltaker
afrikansk,afrikansk
soverom,soverommet
presentasjon,presentasjonen
representere,representerte
laste,lastes
aktor,aktors
turné,turneen
reparere,reparert
oversende,oversendt
byggebransje,byggebransjen
argument,argumentene
kollektivtrafikk,kollektivtrafikk
tålmodig,tålmodig
innbringende,innbringende
prestisjefylt,prestisjefylte
oppring,oppringt
normal,normalen
målvakt,målvakt
skisent,skisenter
anholde,anholdt
øks,øks
strand,stranden
kul,kule
gjennomgå,gjennomgår
millionbeløp,millionbeløp
evaluering,evalueringen
campingvogn,campingvognen
kropp,kropper
situasjon,situasjonene
krone,kronet
lomme,lomma
lokalmiljø,lokalmiljøet
velt,velt
lesing,lesing
oppgradere,oppgradere
speile,speiler
lukt,lukt
duelle,dueller
vaksinere,vaksinere
anta,antok
beskjede,beskjeder
klikke,klikke
overholde,overholdt
fører,førerne
bakgård,bakgården
presisere,presisere
forberede,forberedte
justiskomité,justiskomiteen
nominasjone,nominasjonen
hovedrolle,hovedrolle
realfag,realfag
prins,prinsen
kjøleskap,kjøleskapet
kollektivtransport,kollektivtransport
fareson,faresonen
tredjedel,tredjedeler
bransj,bransjer
nervøs,nervøse
pleie,pleide
kjetting,kjettinger
All,All
bro,broer
unødig,unødig
stramme,strammer
nokon,nokon
svømme,svømmer
Se,Se
renne,rant
fornuftig,fornuftige
høydepunkt,høydepunktet
venstreback,venstrebacken
